reviewId,neg,neu,pos,compound,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
1706e883-7126-49a5-86c9-00e574d52984,0.213,0.787,0.0,-0.7359,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Worst App won't recommend it to anyone, I placed an order I haven't received it yet, n when I trying to contact them for refund they are not replying",1,8,5.6.7,2019-12-18 07:38:05,"Dear Priya,

We are sorry to hear your complaint about no reply, we always reply within 24 hours.

For Standard Tracked Shipping, it needs 7-25 working days to transit to your country, it has not exceeded our promised time now.

We have sent an email to inform you about the shipping information. Please kindly check your email.

Best regards,
Yuki",2019-12-18 11:28:29,newest,com.yoinsapp
f8cb8cad-ecb2-4edc-8459-102f3050226b,0.0,0.842,0.158,0.4939,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really unhappy... Still haven't received my stuff I ordered 18 Oct.... And customer care doesn't respond to my mails😠,1,17,5.6.7,2019-12-07 21:01:00,"Dear Nagar,

We are sorry to hear your complaint about no response, we always reply to emails within 48 hours. Please check the inbox or spam to find our reply.

Shipping time depends on your country and shipping service. Here is the link for reference http://1t.click/KEr. We will provide solutions if the shipping is delayed.

Best regards,
Yuki",2019-12-11 08:58:21,newest,com.yoinsapp
c852e956-0eb3-4249-a5aa-cf5d77eb621e,0.149,0.794,0.057,-0.6909,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please do not use this service! I selected express shipping on an order placed 08 October and my order has not even been shipped yet! WORST SERVICE EVER!!! Not even any reply on my enquiries!,1,40,5.6.1,2019-10-22 22:21:26,"Dear Michelle Lewis,

Thank you for your precious feedback and we are sorry to hear your complaint about no replied. We always reply to customers' emails within 24 hours. Please kindly check the trash bin of your email either.

We will try our best to offer acceptable solutions. Sorry for the inconvenience.

Best regards,
Yuki",2019-10-30 12:33:30,newest,com.yoinsapp
2a46f95c-2615-4ef1-8508-100fbec7b1f3,0.132,0.744,0.124,-0.0534,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I paid for my selection and some joshy person is claiming i didnt pay...its very hurtful forr you to steal from me.,1,17,5.5.10,2019-10-14 11:24:43,"Dear Jacquiline, 

Thank you for shopping on Yoins and we are sorry to hear the shipment delayed.

If you do not receive your order within the specified time, would you mind contact us through:cservice@yoins.com? Please rest assured that we will try our best to help you sort it out.

Hope to hear from you again.

Best regard,
Yuki",2019-10-14 11:27:34,newest,com.yoinsapp
a027dacb-e9b5-4bbe-872a-d75b96b31b30,0.149,0.777,0.074,-0.2127,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have been trying to pay using my credit card but you keep on declining my payments, not sure wat to do now",1,7,5.5.10,2019-09-30 13:45:18,"Dear customer,

Thank you for your comment and we are sorry for all the inconvenience caused.

Credit card payment is rejected sometimes to ensure transaction safety. For more details, please contact us through our email: cservice@yoins.com or through facebook: https://goo.gl/s84jN1

Looking forward to serving you again!

Kind regards,
Yuki",2019-10-04 08:58:35,newest,com.yoinsapp
054e1f40-4c6d-4884-ac3c-af414d7c9c54,0.132,0.817,0.051,-0.4753,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i cant get ahold of anyone.. it says my order was shipped and delivered or the wrong place.. is there a phone number to call !,1,4,,2019-09-05 00:44:48,"Dear Hurley, 

Thank you for shopping Yoins.

There may be some misunderstanding caused. We check that your parcel is still in transit.

In order to ensure your account safety, we cannot disclose too much of your order information here. We feel sorry about any inconvenience. We will send you the shipping details through email.

Best regards, 
Yuki",2019-09-05 13:03:08,newest,com.yoinsapp
9e891a31-a725-4e09-a998-ef75fde37f12,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,had 2 orders neither have been delivered and tracking information says they have contacted customer service and was basically told to wait ......will not be using them again... update i only received 1 of 2 orders,1,90,5.5.5,2019-08-15 05:03:34,"Dear Lauren,

We checked that your two orders were both delivered successfully.  If you did not receive one of your package, please contact the local post office or courier with your tracking number or package number,  we will also contact you again through Email, please check your email box to find it. 

Best regard,
Yuki",2019-08-15 12:36:42,newest,com.yoinsapp
95d49a89-18a2-4161-902c-8b78c2d99c82,0.121,0.798,0.081,-0.2887,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Horrible, cheap imitation products. never even recieved my last order. Never recieved a response to the email I sent inquiring about said order. Don't waste your time/money.",1,8,,2019-06-18 03:22:22,"Dear Mary,

Sorry for the trouble.

We did not find your order with the name, could you please write email to cservice@yoins.com, we will make sure to help you solve the issue to make sure all your problems will be solved.

Sorry for the inconvenience and looking forward to your reply.

Best regards,
Grace",2019-06-18 10:18:46,newest,com.yoinsapp
717168ad-d543-4c73-abe6-f7fecde941e4,0.221,0.622,0.158,-0.081,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bought 2 tops not very happy had to pay to have them altered whont be buying anymore,1,6,,2019-05-16 16:01:25,"Dear Brian Gray,

So sorry for the inconvenience.

Here is our return policy: https://www.yoins.com/Yoins-Return-Conditions-a-111.html. If you are not happy with the item, you will need to pay at your own expense to return.

Could you please send email to cservice@yoins.com, so we can deal with it for you.

Best regard,
Grace",2019-05-17 05:17:44,newest,com.yoinsapp
b31db783-9021-4e3f-a652-ded6a1e7fe9c,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,is cod option available to you guyz?? D then only I should install...i mean to say cash on delivery option s available??,1,2,3.4.1,2019-04-04 17:32:35,"Dear kimmy garg,

Thanks for your comment.

Whether do you mean the coupon code for APP, you need to download the APP firstly, then get the coupon code to use it for your first order.
 
For the other problems, please send email to cservice@yoins.com.

Hope to hear from you again.

Best regard,
Chanring",2019-04-03 12:35:23,newest,com.yoinsapp
7925eeff-b9fa-479f-a0a1-3f6f210223f1,0.141,0.766,0.093,-0.296,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it got alot of cool stuff.....but it doesn't have the Egyptian pound L.E and doen't ship for egypt ... soooo bad,1,6,5.2.0,2019-03-24 18:01:30,"Dear Customer,

Sorry for the misunderstanding.

We can send to Egypt, please refer to this link about the shipping policy: http://t.cn/Eblrnrw. And you can choose the suitable currency in our website.

For another other problems, please send email to cservice@yoins.com.

Looking forward to your reply.

Best regards,
Chanring",2019-03-25 07:30:15,newest,com.yoinsapp
ad6e6c98-c47f-402f-b4aa-23aa367fa512,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can't contact this site. I ordered 3 dresses and am unable to contact them for delivery. ordered 23/2.,1,40,5.1.1,2019-03-12 08:44:47,"Dear Lee Simpson,

Thank you for your comment.

Here is the way to contact with us: http://t.cn/EG8vPhU.

In order to ensure your account safety, we cannot disclose too much of your order information here. We have contacted you via email. Please check your email box.

For other problems, please feel free to contact us. 

Best regards, 
Chanring",2019-03-12 10:33:38,newest,com.yoinsapp
d15e6a24-a18c-4b86-bb2f-33f20bbe94c9,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,will not let me close app and remove from phone,1,4,,2019-03-05 18:06:35,"Dear customer,

Thanks for your comment.

Could you please uninstall the APP from settings. If you have the problems, please Google it online to find the ways.

For any other problems, please feel free to contact us by email cservice@yoins.com. We will be pleased to help you.


Yours Sincerely,
Chanring",2019-03-06 11:21:12,newest,com.yoinsapp
fb925fbb-2d32-4d1f-bb32-af719ff463c8,0.355,0.645,0.0,-0.296,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,no diversity with the models.,1,7,,2019-02-21 04:12:54,"Dear Shefiron Seamster,

Thanks for your comment.

We will take you advice to hire more models. If you need any other help, please fell free to contact us by email cservice@yoins.com.

Hope to hear from you.

Best regards,  
Chanring",2019-02-21 10:29:25,newest,com.yoinsapp
231430d5-beb0-4d94-a233-963b326c62ba,0.0,0.936,0.064,0.2263,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app glitches out when clicking international deliveries. cant close it. I'm surprised they don't even know where the international delvieries button is in their app. Its in in settings.,1,18,5.0.2,2019-02-20 10:59:00,"Dear Customer,

Thanks for your comment.

Sorry we can not fully understand what you mean, whether do you mean that you have the problems with the payment? Could you please send us the screenshot of the problems to email address cservice@yoins.com, we will be pleased to help you solve it.

Hope to hear from you again.

Best regards,
Chanring",2019-02-20 10:54:03,newest,com.yoinsapp
4df11570-4503-4b74-bc1e-3e61eff89675,0.095,0.905,0.0,-0.4717,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,yoins live chat person told me that they are not responsible for delivering my item. it's the responsibility of the courier service. that person was not even ready to check with courier service about why item was not attempted to deliver.,1,17,4.9.0,2019-01-03 19:27:49,"Dear minakshi nandi, 

Thank you for shopping Yoins.

We felt so sorry for the trouble, we checked that our related colleague has sent the email to help you deal with it, could you please check your email box and reply us?

If you need any further help, please do not hesitate to contact us. 

Best regards, 
Chanring",2019-01-04 11:40:39,newest,com.yoinsapp
152840dc-9871-44a3-baae-74e809cbd0f4,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Only girls not boy,1,8,4.8.0,2018-11-20 01:21:40,"Dear avbesoya78 Gujjar,

Thank you for your comment.

We are glad to tell you that we also offer the men clothes, please click this link to find the items that you like: https://www.yoins.com/Yoins-MEN-c-6401.html.

If you need any help, please feel free to contact with us.

Looking forward to your visit again.

Best regards,
Chanring",2018-11-23 08:38:07,newest,com.yoinsapp
689f10b9-2b4e-47a7-afd0-529de5d3a03a,0.231,0.769,0.0,-0.92,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pathetic app, ordered twice and got a call after two days stating that the product is out of order. When complained to the lady who called, she said we have problems with the website. Extremely unprofessional. Also, if u pay online and not do cash on delivery, u might not even get the money back.",1,18,4.6.0,2018-10-09 08:52:07,"Dear customer,

Sorry for the inconvenience caused.

For any question or information, can you contact us via e-mail (service@yoins.com), chat line (https://www.yoins.com/Yoins-Contact-Us-a-33.html) or contact us 00852- 21364966 (7:30 AM to 10:00 PM GMT + 08:00 Monday to Friday)

Hope to hear from you again.

Best regards,
Polly",2018-10-09 10:12:54,newest,com.yoinsapp
2261c595-93d4-4f66-9586-1a603ba0d483,0.0,0.378,0.622,0.5095,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really cute items,1,0,,2018-08-02 23:56:24,"Dear Mara Katerina,

Thank you for your comment.

For any question and information, could you please contact us via email(service@yoins.com), the chat line(https://www.yoins.com/Yoins-Contact-Us-a-33.html) or call us by 00852-21364966 ( 7:30 am to 10:00 pm GMT + 08:00 form Monday to Friday)

Hope to hear from you again.

Best regard,
Polly",2018-08-03 09:19:47,newest,com.yoinsapp
46161d0f-472e-4ffc-a0ad-5227828b4f3d,0.083,0.726,0.191,0.5106,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's pretty suspicious when I've tried several different methods of pmt; 
debit, credit & paypal and all have been declined due to this company's 
originating location.",1,0,,2018-04-17 20:26:24,"Dear Customer,

We are sorry to hear that.

In this case, could you please provide a screenshot of payment or your order number for us to check the problem for you? You can contact us via email, the chat line or call us by 00852-21364966 ( 9:00 am to 6:00 pm GMT + 08:00 from  Monday to Friday).

Hope to hear from you again.

Kind regards.
Polly",2018-04-19 08:35:16,newest,com.yoinsapp
7b2c2625-e4f4-4de4-8383-73c61a7ab8a0,0.108,0.82,0.072,-0.2992,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Was really looking forward to this. Placed a large order on 07/04, all items supposedly in stock. Was advised I would get express delivery. Money was taken out of my account immediately. Since then nothing. Asked for an update, no reply. Asked to cancel, no reply. Order status: order ready to process. And I found one of the items on eBay for a lot less. Very disappointed as I have already found lots of lovely items on there I was going to order next.",1,11,4.1.2,2018-04-17 08:22:26,"Dear Customer,

We are sorry to hear that.

In this case, could you please provide your order number to us to check the update information for you? You can contact us via email, the chat line or call us by 00852-21364966 ( 9:00 am to 6:00 pm GMT + 08:00 from  Monday to Friday).

Hope to hear from you again.

Kind regards.
Polly",2018-04-17 09:30:22,newest,com.yoinsapp
1aab3f24-4cc1-4a38-89e6-1ee88676ecec,0.2,0.713,0.087,-0.8018,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I've spent all day trying to place an order but it keeps denying my card. I contacted my bank and everything was fine on my end. I also tried to use a different card and it continued to deny my order. This website is horrible. Don't bother.,1,14,4.1.2,2018-04-06 21:49:07,"Dear Kyleigh Dominelli,

We are sorry to hear that.

We can provide the payment by Paypal payment, Credit cards and iDEAL. Just need to choose the payment method in the shopping cart. 

For more information:https://www.yoins.com/Yoins-Payment-Methods-a-13.html  

Please feel free to let us know more if you need further help.

Best regards
Polly",2018-04-08 11:52:57,newest,com.yoinsapp
c1a844df-8c1a-4359-995c-45f0f14807b5,0.0,0.778,0.222,0.7177,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have placed the order and send mails everything and nothing my payment is done so yes I dont know who they work like that,1,2,4.1.2,2018-04-05 22:32:05,"Dear Bianca Blignaut,

We are sorry to hear that.

In this case, could you please provide your order number to us to check the update information for you? You can contact us via email, the chat line or call us by 00852-21364966 ( 9:00 am to 6:00 pm GMT + 08:00 from  Monday to Friday).

Hope to hear from you again.

Kind regards.
Polly",2018-04-08 11:43:01,newest,com.yoinsapp
153a92c1-3a2d-40e1-b7e3-9ec139d14e25,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Need to return dress to tight,1,1,,2018-03-21 19:30:42,"Dear Patricia Lowe,

We are sorry to hear that.

If you are not satisfied with the items you received, we can arrange to exchange or refund.Please log into your account to click the button of "" After sale "" within 30 days and submit return application and we will reply within 24-48 hours.

Best regards,
Iris",2018-03-23 08:11:59,newest,com.yoinsapp
4dcea63a-0470-4b12-80ac-304c800445ae,0.024,0.938,0.038,0.4176,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have made 2 orders from this website. After making a payment I was waiting for 2 weeks to receive any notice or the delivery but I was not that lucky!!! I had to email them for each otmf my orders. After that they send me the message back saying that the half of the items of each order are not available!!! So my question is... Why do they let the unavailable items show on their website and let us purchase them and make the payment?  Why then they dont let the customers know that the item are not available even after the purchase? I have never received any of my 2 orders so far... and I WILL NEVER PURCHASE ANYTHING ON THIS WEBSITE AGAIN. thank you very much.,1,0,,2018-03-15 11:07:13,"Dear Janka Kroslakova
Sorry to hear that.
We are improving this and offer the stock condition on the product detail package,in this way, you can judge whether the item is in stock or not after you choose the size. 
We value our customers.could you please provide your order number so that we can contact you and solve the issue.
Best regards
Olivia",2018-03-16 04:51:40,newest,com.yoinsapp
86913a47-f8c3-46f1-8d82-6e27dfd8a8af,0.142,0.813,0.045,-0.7667,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have placed an order on the 29th of January; and still did not received it. There is no tracking number; and when I contacted the customer service they also do not have a tracking number or the exact date of delivery. This is absolutely not acceptable. Will never order from Yoins again! So disappointing.,1,7,4.0.3,2018-03-11 21:32:39,"Dear Marwa Abid,

We found your order which was shipped on Feb 2 and expected to arrive before Mar 9.Sorry for the delay.In this case, could you please consult the local post office with your name?it might held by them.Since the shipping service you choose is standard shipping, there is no tracking number.Hope you understand.

Best regards,
Olivia",2018-03-14 07:43:28,newest,com.yoinsapp
207f0042-d3b8-4b11-b815-8781fb416ade,0.235,0.765,0.0,-0.967,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,They sent me a damage item and a wrong size item. I asked them on how to return my item. And said ill be the one wholl pay the shipping fee. You were fooling people!at the first place ! Triple check your item before sending it to us so there no damage and we dont need to return it ! Im from different country of yours so you think it was cheap shipping to other country! DONT EVER BUY TO THIS STORE! I DONT RECOMMEND THIS APP EITHER!,1,12,4.0.3,2018-03-07 07:06:43,"Dear crystal caudal,

We are sorry to hear that.

If there is any quality problem,we will arrange a full refund of these items to you and cover the returned postage.Please take and send some photos about the defective parts.Otherwise,we are afraid that you need to pay the postage if you return the item for your personal reason.

Best regards,
Iris",2018-03-08 04:38:07,newest,com.yoinsapp
a56ef6be-3bd9-4492-ad8d-44e003476c22,0.112,0.888,0.0,-0.7876,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I placed an order on the 9th of Feb it is suppose to be an express delivery, but my order has been stuck on back order as per this app, I have mailed them 4 times to find out what the issue is and not once have they gotten back to me, they are thieves, do not order from them,",1,10,4.0.3,2018-02-24 09:27:55,"Dear Marlon Marinus,

We are sorry to hear the misunderstanding caused.

We have informed the customer service to contact you.Could you please check your email later and describe your problem?We do our best to improve the service level and provide a good buying experience for customers.

For any inquiries, please feel let us know. 

Best regards,",2018-03-02 10:04:21,newest,com.yoinsapp
1489d6d3-ce72-451a-b853-3b22f432c9c2,0.161,0.733,0.106,-0.128,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I haven't recieved my orders and no one is replying to me about my missing packages... Im stating to truly believe this is a scam..,1,4,4.0.3,2018-02-23 03:12:56,"Dear customer,

We are sorry for the delay reply due to the Spring Festival vacation.

Have you solved your problem?If not,could you please contact us again via chat live or send email to complain@yoins.com?If you contact us via chat line  please pay attention to the working time to avoid the unnecessary misunderstanding.

Best regards,
Iris",2018-03-02 09:59:37,newest,com.yoinsapp
73288f4b-a49e-4a43-b3c7-f53c6eee4fce,0.0,0.901,0.099,0.509,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I didn't receive my order, they don't answer on the live chat or on the ticket I opened and they didn't refund for order I ordered before one month which I didn't receive. It's scam!",1,2,4.0.3,2018-02-21 08:38:46,"Dear Iris Abramovic,

We are sorry for the delay reply due to the Spring Festival vacation.

Have you solved your problem?If not,could you please contact us again via chat live or send email to complain@yoins.com?If you contact us via chat line  please pay attention to the working time to avoid the unnecessary misunderstanding.

Best regards,
Iris",2018-03-02 09:58:41,newest,com.yoinsapp
98aae7bb-e1f7-435e-9c9e-0bbf011fd4d9,0.092,0.908,0.0,-0.8615,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I think it a con I have ordered from these since December I've not had my stuff I phoned them and no answer I've emailed him that 20 times still not got back to me I've contacted my bank now and they are looking into it and on the last email I gave them up till Friday to get in contact with me before I go for the fraud on my card so I think you are very very unworthy shopping place to shop with and I will not be ordering again and I think it's about time that the rest of your people now Cherie Garcia,1,0,,2018-02-02 15:23:26,"Dear Cherie Garcia,

We are sorry to hear that.

Due to the time difference between the countries, It takes 24 hours to reply to your request. We apologize that you have to wait, and we try our best to improve the service level.

Kind regards. 
Iris",2018-02-06 03:41:09,newest,com.yoinsapp
0db3f05b-c07c-4550-bd44-7355b2109035,0.055,0.846,0.099,0.6709,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is less a review of the app and more on Yoins as a business. Communication is difficult since they are a China HQ company. The website & email communication is very visibly written by non-native English speakers. The returns process is archaic. You have to submit pictures and give reasons for each individual item returned. Their prices are the same or sometimes higher than F21, Charlotte Russe, or even overseas companies like Asos or Uniqlo but the whole experience as a customer is frustrating at best. I'll never make the mistake of shopping here again.",1,0,,2018-01-08 19:33:15,"Dear Chad Clements,

We are sorry to hear that.If you are not satisfied with your purchase, we can arrange to exchange or refund.Above step is necessary. We need to determine the problem, according to the picture which you provide.So that we can give a reasonable solution about that and solve the issue as soon as possible.

Best regards,
Iris",2018-01-09 14:10:09,newest,com.yoinsapp
8ba406af-5627-42cd-90ce-8f02435b6498,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not in India,1,5,3.5.6,2017-12-14 14:41:09,"Dear Rajashekhar Nair,

Thank you for shopping Yoins.

Our company comes from China,and we have many have some overseas warehouse.Although we are not responsible for transport,and we ship the order by the logistics company.But India is available for delivery.Please don’t worry.

For any inquiries, please feel let us know.

Best regards, 
Yoins team",2017-12-15 10:09:43,newest,com.yoinsapp
ab3b9275-ea45-49d9-823a-b70173ceafb7,0.209,0.791,0.0,-0.8969,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Have still not received  item I  ordered on 30th October have complained to you with no response other than to wait but longer.  This was supposed  to be Christmas  present  . Have asked for refund but still not happening.  Will never ET use Yours again.  Dreadful customer service.  Very very unhappy.,1,5,3.5.5,2017-12-05 12:20:00,"Dear Amber Cat,

We are sorry to hear that.Due to the time difference between the countries, it takes 24 hours to reply to your request. If you have contacted us ,we will respond you as soon as possible.We are sorry cannot solve the issue for you in time.In addition, you also can check the status of your order in your account of Yoins.",2017-12-07 09:27:05,newest,com.yoinsapp
f1a313c9-9093-46d8-87b8-ea94171003f1,0.066,0.884,0.05,-0.2359,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Where's my comment???😡 I've ordered and paid on the 18th of November. I'm getting no reply to my emails, the webchat doesn't work, and getting no reply on Facebook either. If I don't get a reply and a solution tonight, I want my money back. I would prefer my order, but I'm going round in circles with you people.",1,5,3.5.5,2017-11-28 20:18:57,"Dear Angela Bogaard,

We are sorry to hear that.

We check that there is one item is out of stock in your order.Due to the time difference between the countries, it takes 24 hours to reply to your request.If you have contacted us ,we will respond you as soon as possible.Please pay attention to the working time to avoid the misunderstanding caused.",2017-11-29 09:51:39,newest,com.yoinsapp
1e4e13f0-33f3-4966-99e3-f226e79a5e09,0.267,0.733,0.0,-0.7351,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,My last order was all wrong all sizes sent wrong l ask all items 3XXX l recieved XL on all items,1,1,,2017-11-21 11:59:57,"Dear Toni Owen,

We are sorry to hear that.If you find that you have received the wrong item,please log in your account within 30 days to submit return application and we will reply within 24-48 hours.Please describe your problem and send us some photos of the defective parts ,so that we can diagnose and solve the problem for you quickly.",2017-11-23 09:34:24,newest,com.yoinsapp
644a14ab-8bcd-4bba-99c3-a9b9422dd865,0.186,0.814,0.0,-0.8625,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A total mess. Checked my order on my account it showed shipped and a week later showed delivered with a delivery date but I haven't recieved anything thing and I checked. Y contact address it's correct. Called them more than 10 times no one is responding.  I guess the website us a scam,1,4,3.5.2,2017-11-19 00:31:28,"Dear Chalene Nchang,

We are sorry to hear that.

In this case,could you please contact us via email(service@yoins.com), the chat line or call us by 00852-21364966 ( 9:00 am to 6:00 pm GMT + 08:00 from  Monday to Friday).If you contact us via chat line or call us,please pay attention to the working time to avoid the unnecessary misunderstanding.",2017-11-21 08:12:48,newest,com.yoinsapp
